#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
DUF2102	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter ruminantium	634498.mru_1773	44	1.0	-6114.9224210933	0.185232	0.228273	0.0	0.41351
DUF2102	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter smithii	420247.Msm_0812	44	1.0	-6118.2234120291	0.3969	0.105361	0.0	0.50226
DUF2102	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter marburgensis	79929.MTBMA_c04370	46	1.0	-6114.5456275831	0.067691	0.097194	0.0	0.16489
DUF2102	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter thermautotrophicus	187420.MTH1866	46	1.0	-6116.5567355436	0.119074	0.057409	0.0	0.17648
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus fervens	573064.Mefer_0714	16	1.0	-6122.3399443718	0.047815	0.105361	0.0	0.15318
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus infernus	573063.Metin_0783	35	1.0	-6119.1223133917	0.071395	0.160856	0.121587	0.35384
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus jannaschii	243232.MJ_0498	16	0.6083753438	-6122.1230128538	0.103159	0.032552	0.0	0.13571
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus vulcanius	579137.Metvu_0535	17	0.7446498891	-6121.1178699968	0.030143	0.068477	0.07302	0.17164
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus aeolicus	419665.Maeo_0616	35	0.7132696742	-6116.9868960378	0.036986	0.185474	0.425124	0.64758
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	402880.MmarC5_1337	24	1.0	-6050.9725400935	0.175665	0.105361	0.0	0.28103
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	426368.MmarC7_1338	24	1.0	-6051.2218177189	0.175665	0.105361	0.0	0.28103
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	267377.MMP0337	24	1.0	-6052.2055205207	0.175665	0.105361	0.0	0.28103
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	444158.MmarC6_0615	24	1.0	-6045.7616563838	0.175665	0.105361	0.0	0.28103
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus vannielii	406327.Mevan_1348	30	1.0	-6117.6859421559	0.15938	0.105361	0.051417	0.31616
DUF2102	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus voltae	456320.Mvol_1709	30	1.0	-6118.1774356614	0.080855	0.144297	0.0	0.22515
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanocellales; Methanocellaceae; Methanocella; Methanocella arvoryzae	351160.LRC168	71	1.0	-6107.6119449096	0.131332	0.263667	0.0	0.395
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanocellales; Methanocellaceae; Methanocella; Methanocella paludicola	304371.MCP_1061	71	1.0	-6116.0851178389	0.518015	0.105361	0.0	0.62338
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula; Methanoregula boonei	456442.Mboo_2436	73	1.0	-6121.2631563547	0.114932	0.223221	0.0	0.33815
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula; Methanoregula formicica	WP_015284258	73	1.0	-6121.7330116867	0.28334	0.105361	0.0	0.3887
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina acetivorans	188937.MA3996	57	1.0	-6121.7715104162	0.046129	0.079687	0.0	0.12582
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri	269797.Mbar_A0705	67	0.9903993816	-6122.5774189013	0.045943	0.070516	0.096185	0.21264
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei	192952.MM_0913	57	1.0	-6122.6282903104	0.080994	0.04515	0.0	0.12614
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanotrichaceae; Methanothrix; Methanosaeta harundinacea	1110509.Mhar_1405	11	1.0	-6118.8804919225	0.091534	0.241007	0.307335	0.63988
DUF2102	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanotrichaceae; Methanothrix; Methanothrix soehngenii	990316.MCON_0664	10	1.0	-6015.3021360692	0.134678	0.306253	0.0	0.44093
